15,4890,3
15,4896,1
15,4901,4
15,4902,2
15,4903,5
15,4914,4
15,4958,1
15,4963,4
15,4973,2
15,4974,2
15,4975,1
15,4979,5
15,4992,1.5
15,4993,5
15,4995,1
15,5000,3.5
15,5008,3.5
15,5010,4.5
15,5013,2
15,5015,1
15,5026,2
15,5060,1.5
15,5066,3
15,5071,5
15,5074,1
15,5075,4
15,5110,1.5
15,5120,3
15,5128,1
15,5135,4
15,5170,2
15,5171,0.5
15,5218,1
15,5219,1
15,5220,3
15,5222,2
15,5225,1.5
15,5254,1
15,5266,1
15,5269,4.5
15,5279,0.5
15,5283,3
15,5291,3.5
15,5293,3
15,5296,1.5
15,5298,2.5
15,5299,0.5
15,5308,2.5
15,5313,1
15,5319,3.5
15,5339,3.5
15,5346,3.5
15,5349,1
15,5363,1
15,5364,2.5
15,5377,4
15,5378,3
15,5388,2
15,5391,2.5
15,5400,3
15,5410,2
15,5416,1.5
15,5418,2
15,5419,1
15,5444,1
15,5445,5
15,5449,2
15,5458,1
15,5459,1
15,5463,1
15,5464,0.5
15,5477,5
15,5478,2
15,5481,2
15,5500,4
15,5502,1
15,5504,2
15,5507,1
15,5508,3
15,5515,4
15,5524,1
15,5528,1
15,5541,3
15,5553,2
15,5568,3
15,5577,2.5
15,5617,3.5
15,5618,1.5
15,5620,0.5
15,5630,1.5
15,5650,3
15,5662,4
15,5669,4
15,5673,3.5
15,5679,4
15,5791,2
15,5792,4
15,5809,3
15,5816,1
15,5872,3
15,5878,1
15,5893,5
15,5902,4
